rentfaster_id,city,province,address,latitude,longitude,lease_term,type,price,beds,baths,sq_feet
507475,Richmond,British Columbia,4271 Granville Avenue,49.1631633,-123.1775686,Negotiable,Main Floor,3500.0,1,1,750.0
442664,Richmond,British Columbia,9366 Tomicki Ave,49.180078,-123.1203421,1 year,Condo Unit,3200.0,2,2,807.0
486972,Richmond,British Columbia,6233 Katsura Street,49.1678865,-123.1223924,1 year,Condo Unit,3600.0,2,2,900.0
482278,Richmond,British Columbia,7888 Saba Road,49.1684487,-123.1371545,Negotiable,Condo Unit,4325.0,2,2,790.0
477825,Saanich,British Columbia,3501 Savannah Avenue,48.454453,-123.362491,Long Term,Apartment,2480.0,2,1,970.0
558890,Sooke,British Columbia,2197 Otter Point Road,48.3812514,-123.7298093,Long Term,Apartment,1840.0,1,1,496.0
558890,Sooke,British Columbia,2197 Otter Point Road,48.3812514,-123.7298093,Long Term,Apartment,2090.0,1,1,674.0
558890,Sooke,British Columbia,2197 Otter Point Road,48.3812514,-123.7298093,Long Term,Apartment,2090.0,2,1,640.0
558890,Sooke,British Columbia,2197 Otter Point Road,48.3812514,-123.7298093,Long Term,Apartment,2290.0,2,2,740.0
558890,Sooke,British Columbia,2197 Otter Point Road,48.3812514,-123.7298093,Long Term,Apartment,2490.0,2,2,932.0
289409,Surrey,British Columbia,10736 150 Street,49.1974331,-122.8047119,Long Term,Apartment,1950.0,1,1,625.0
289409,Surrey,British Columbia,10736 150 Street,49.1974331,-122.8047119,Long Term,Apartment,2350.0,2,1,864.0
289409,Surrey,British Columbia,10736 150 Street,49.1974331,-122.8047119,Long Term,Apartment,2700.0,3,1,1039.0
289229,Surrey,British Columbia,7155 Hall Road,49.132208,-122.8471689,Long Term,Apartment,1900.0,1,1,585.0
553769,Surrey,British Columbia,9873 King George Blvd.,49.1815772,-122.8456642,Long Term,Apartment,3020.0,2,1,818.0
553769,Surrey,British Columbia,9873 King George Blvd.,49.1815772,-122.8456642,Long Term,Apartment,2660.0,2,2,743.0
553769,Surrey,British Columbia,9873 King George Blvd.,49.1815772,-122.8456642,Long Term,Apartment,2240.0,1,1,524.0
553769,Surrey,British Columbia,9873 King George Blvd.,49.1815772,-122.8456642,Long Term,Apartment,2220.0,1,1,544.0
553769,Surrey,British Columbia,9873 King George Blvd.,49.1815772,-122.8456642,Long Term,Apartment,3125.0,3,2,901.0
553769,Surrey,British Columbia,9873 King George Blvd.,49.1815772,-122.8456642,Long Term,Apartment,2290.0,1,1,608.0
553769,Surrey,British Columbia,9873 King George Blvd.,49.1815772,-122.8456642,Long Term,Apartment,2460.0,1,1,689.0
553769,Surrey,British Columbia,9873 King George Blvd.,49.1815772,-122.8456642,Long Term,Apartment,1830.0,0,1,415.0
553769,Surrey,British Columbia,9873 King George Blvd.,49.1815772,-122.8456642,Long Term,Apartment,1870.0,0,1,432.0
553769,Surrey,British Columbia,9873 King George Blvd.,49.1815772,-122.8456642,Long Term,Apartment,2230.0,1,1,524.0
553769,Surrey,British Columbia,9873 King George Blvd.,49.1815772,-122.8456642,Long Term,Apartment,2360.0,1,1,524.0
553769,Surrey,British Columbia,9873 King George Blvd.,49.1815772,-122.8456642,Long Term,Apartment,2210.0,1,1,544.0
553769,Surrey,British Columbia,9873 King George Blvd.,49.1815772,-122.8456642,Long Term,Apartment,2250.0,1,1,608.0
553769,Surrey,British Columbia,9873 King George Blvd.,49.1815772,-122.8456642,Long Term,Apartment,2360.0,1,1,608.0
553769,Surrey,British Columbia,9873 King George Blvd.,49.1815772,-122.8456642,Long Term,Apartment,2860.0,2,2,818.0
553769,Surrey,British Columbia,9873 King George Blvd.,49.1815772,-122.8456642,Long Term,Apartment,3010.0,2,2,818.0
553769,Surrey,British Columbia,9873 King George Blvd.,49.1815772,-122.8456642,Long Term,Apartment,3300.0,3,2,901.0
553769,Surrey,British Columbia,9873 King George Blvd.,49.1815772,-122.8456642,Long Term,Apartment,3450.0,3,2,901.0
553769,Surrey,British Columbia,9873 King George Blvd.,49.1815772,-122.8456642,Long Term,Apartment,1870.0,0,1,415.0
553769,Surrey,British Columbia,9873 King George Blvd.,49.1815772,-122.8456642,Long Term,Apartment,1860.0,0,1,413.0
477822,Surrey,British Columbia,10463 150th Street,49.191863,-122.806446,Long Term,Apartment,2045.0,1,1,673.0
566228,Surrey,British Columbia,15215 Sitka Drive,49.14539,-122.79978,Long Term,Apartment,2100.0,1,1,549.0
566228,Surrey,British Columbia,15215 Sitka Drive,49.14539,-122.79978,Long Term,Apartment,2650.0,2,2,767.0
566228,Surrey,British Columbia,15215 Sitka Drive,49.14539,-122.79978,Long Term,Apartment,2850.0,2,2,900.0
289253,Surrey,British Columbia,9555 128 Street,49.1769154,-122.8699908,Long Term,Apartment,2000.0,1,1,550.0
289253,Surrey,British Columbia,9555 128 Street,49.1769154,-122.8699908,Long Term,Apartment,2350.0,2,1,950.0
289253,Surrey,British Columbia,9555 128 Street,49.1769154,-122.8699908,Long Term,Apartment,2700.0,3,1,1000.0
572331,Surrey,British Columbia,10237 133 Street,49.1886243,-122.8547707,Long Term,Condo Unit,3200.0,2,2,930.0
392847,Surrey,British Columbia,12747 102 Avenue,49.1883207,-122.869238,Long Term,Apartment,2045.0,1,1,577.0
392847,Surrey,British Columbia,12747 102 Avenue,49.1883207,-122.869238,Long Term,Apartment,2045.0,1,1,570.0
392847,Surrey,British Columbia,12747 102 Avenue,49.1883207,-122.869238,Long Term,Apartment,2100.0,1,1,570.0
392847,Surrey,British Columbia,12747 102 Avenue,49.1883207,-122.869238,Long Term,Apartment,1925.0,1,1,570.0
392847,Surrey,British Columbia,12747 102 Avenue,49.1883207,-122.869238,Long Term,Apartment,1895.0,1,1,577.0
392847,Surrey,British Columbia,12747 102 Avenue,49.1883207,-122.869238,Long Term,Apartment,2100.0,1,1,585.0
392847,Surrey,British Columbia,12747 102 Avenue,49.1883207,-122.869238,Long Term,Apartment,2045.0,1,1,572.0
392847,Surrey,British Columbia,12747 102 Avenue,49.1883207,-122.869238,Long Term,Apartment,2050.0,1,1,572.0
392847,Surrey,British Columbia,12747 102 Avenue,49.1883207,-122.869238,Long Term,Apartment,2100.0,1,1,572.0
392847,Surrey,British Columbia,12747 102 Avenue,49.1883207,-122.869238,Long Term,Apartment,2100.0,1,1,572.0
572320,Surrey,British Columbia,13968 Laurel Drive,49.1775792,-122.8355893,Long Term,Condo Unit,2200.0,1,1,930.0
540036,Surrey,British Columbia,9835 King George Boulevard,49.1811222,-122.8465993,Long Term,Apartment,2115.0,1,1,600.0
540036,Surrey,British Columbia,9835 King George Boulevard,49.1811222,-122.8465993,Long Term,Apartment,2725.0,2,1,800.0
289239,Surrey,British Columbia,14831 104 Avenue,49.1921126,-122.8110163,Long Term,Apartment,2000.0,1,1,664.0
289239,Surrey,British Columbia,14831 104 Avenue,49.1921126,-122.8110163,Long Term,Apartment,2350.0,2,1,912.0
289239,Surrey,British Columbia,14831 104 Avenue,49.1921126,-122.8110163,Long Term,Apartment,2700.0,3,1,1120.0
392065,Surrey,British Columbia,8972 Fleetwood Way,49.1647485,-122.7982274,1 year,Townhouse,3100.0,3,2,1600.0
306934,Taylor,British Columbia,9816 Spruce Street N,56.158484,-120.68835,Long Term,Apartment,725.0,1,1,0.0
544095,Vancouver,British Columbia,1770 Pendrell Street,49.28746,-123.14053,Long Term,Apartment,3895.0,2,2,820.0
544095,Vancouver,British Columbia,1770 Pendrell Street,49.28746,-123.14053,Long Term,Apartment,2695.0,0,1,440.0
544095,Vancouver,British Columbia,1770 Pendrell Street,49.28746,-123.14053,Long Term,Apartment,3300.0,1,1,650.0
544094,Vancouver,British Columbia,1661 Davie Street,49.2858975,-123.1396195,Long Term,Apartment,2995.0,1,1,550.0
544094,Vancouver,British Columbia,1661 Davie Street,49.2858975,-123.1396195,Long Term,Apartment,4495.0,2,2,918.0
544094,Vancouver,British Columbia,1661 Davie Street,49.2858975,-123.1396195,Long Term,Apartment,2750.0,0,1,500.0
343052,Vancouver,British Columbia,930 Seymour Street,49.27907,-123.120852,Long Term,Apartment,2969.0,1,1,590.0
343052,Vancouver,British Columbia,930 Seymour Street,49.27907,-123.120852,Long Term,Apartment,2865.0,1,1,590.0
343052,Vancouver,British Columbia,930 Seymour Street,49.27907,-123.120852,Long Term,Apartment,2693.0,0,1,437.0
343052,Vancouver,British Columbia,930 Seymour Street,49.27907,-123.120852,Long Term,Apartment,2924.0,1,1,595.0
562836,Vancouver,British Columbia,2550 Garden Drive,49.2616262,-123.0577789,Long Term,Apartment,4400.0,2,2,916.0
562836,Vancouver,British Columbia,2550 Garden Drive,49.2616262,-123.0577789,Long Term,Apartment,3100.0,1,1,637.0
562836,Vancouver,British Columbia,2550 Garden Drive,49.2616262,-123.0577789,Long Term,Apartment,3500.0,2,1,739.0
562836,Vancouver,British Columbia,2550 Garden Drive,49.2616262,-123.0577789,Long Term,Apartment,4500.0,2,2,916.0
559646,Vancouver,British Columbia,23 W Cordova St.,49.2827092,-123.104991,Long Term,Apartment,2795.0,1,1,620.0
559646,Vancouver,British Columbia,23 W Cordova St.,49.2827092,-123.104991,Long Term,Apartment,3725.0,2,2,824.0
546514,Vancouver,British Columbia,8690 Jack Uppal Street,49.2044123,-123.0340917,Long Term,Apartment,2950.0,2,2,778.0
546514,Vancouver,British Columbia,8690 Jack Uppal Street,49.2044123,-123.0340917,Long Term,Apartment,2150.0,0,1,470.0
546514,Vancouver,British Columbia,8690 Jack Uppal Street,49.2044123,-123.0340917,Long Term,Apartment,3735.0,3,2,1047.0
393077,Vancouver,British Columbia,939 Beatty Street,49.276265,-123.116486,Long Term,Apartment,3541.0,2,1,830.0
393077,Vancouver,British Columbia,939 Beatty Street,49.276265,-123.116486,Long Term,Apartment,4171.0,2,1,1040.0
393077,Vancouver,British Columbia,939 Beatty Street,49.276265,-123.116486,Long Term,Apartment,2885.0,1,1,525.0
393077,Vancouver,British Columbia,939 Beatty Street,49.276265,-123.116486,Long Term,Apartment,2785.0,1,1,521.0
393077,Vancouver,British Columbia,939 Beatty Street,49.276265,-123.116486,Long Term,Apartment,2972.0,1,1,491.0
474077,Vancouver,British Columbia,825 Nicola Street,49.2882926,-123.1317002,Long Term,Apartment,3499.0,1,1,627.0
474077,Vancouver,British Columbia,825 Nicola Street,49.2882926,-123.1317002,Long Term,Apartment,4131.0,2,2,800.0
474077,Vancouver,British Columbia,825 Nicola Street,49.2882926,-123.1317002,Long Term,Apartment,5466.0,3,2,1018.0
474077,Vancouver,British Columbia,825 Nicola Street,49.2882926,-123.1317002,Long Term,Apartment,3360.0,1,1,511.0
398027,Vancouver,British Columbia,1108 Pendrell St,49.28113,-123.130633,Long Term,Apartment,4750.0,2,2,1074.0
398027,Vancouver,British Columbia,1108 Pendrell St,49.28113,-123.130633,Long Term,Apartment,2795.0,1,1,578.0
561281,Vancouver,British Columbia,2061 Beach Avenue,49.2900621,-123.1449658,Long Term,Apartment,3695.0,2,1,955.0
561281,Vancouver,British Columbia,2061 Beach Avenue,49.2900621,-123.1449658,Long Term,Apartment,3995.0,2,2,955.0
561281,Vancouver,British Columbia,2061 Beach Avenue,49.2900621,-123.1449658,Long Term,Apartment,6495.0,2,2,1234.0
561281,Vancouver,British Columbia,2061 Beach Avenue,49.2900621,-123.1449658,Long Term,Apartment,4495.0,2,1,1008.0
454186,Vancouver,British Columbia,2139 Lahb Ave,49.2487617,-123.1545401,Long Term,Apartment,2500.0,0,1,455.0
454186,Vancouver,British Columbia,2139 Lahb Ave,49.2487617,-123.1545401,Long Term,Apartment,3955.0,2,2,900.0
454186,Vancouver,British Columbia,2139 Lahb Ave,49.2487617,-123.1545401,Long Term,Apartment,5995.0,3,2,1100.0
454186,Vancouver,British Columbia,2139 Lahb Ave,49.2487617,-123.1545401,Long Term,Apartment,3330.0,1,1,685.0
454186,Vancouver,British Columbia,2139 Lahb Ave,49.2487617,-123.1545401,Long Term,Apartment,5390.0,2,2,1180.0
397353,Vancouver,British Columbia,183 Georgia St,49.27870869964,-123.10026634048,Long Term,Apartment,3150.0,2,1,704.0
397353,Vancouver,British Columbia,183 Georgia St,49.27870869964,-123.10026634048,Long Term,Apartment,2250.0,0,1,468.0
397353,Vancouver,British Columbia,183 Georgia St,49.27870869964,-123.10026634048,Long Term,Apartment,2095.0,0,1,387.0
397353,Vancouver,British Columbia,183 Georgia St,49.27870869964,-123.10026634048,Long Term,Apartment,3395.0,2,1,850.0
463195,Vancouver,British Columbia,1644 NELSON ST,49.28757260099,-123.13626612884,Long Term,Apartment,1780.0,0,1,395.0
418000,Vancouver,British Columbia,788 Jervis Street,49.2871983,-123.127868,Long Term,Apartment,2640.0,1,1,602.0
418000,Vancouver,British Columbia,788 Jervis Street,49.2871983,-123.127868,Long Term,Apartment,2280.0,0,1,418.0
418000,Vancouver,British Columbia,788 Jervis Street,49.2871983,-123.127868,Long Term,Apartment,3500.0,1,1,840.0
426854,Vancouver,British Columbia,1668 Davie St.,49.2856882,-123.1396303,Long Term,Apartment,3895.0,2,2,772.0
426854,Vancouver,British Columbia,1668 Davie St.,49.2856882,-123.1396303,Long Term,Apartment,2935.0,1,1,564.0
426854,Vancouver,British Columbia,1668 Davie St.,49.2856882,-123.1396303,Long Term,Apartment,3570.0,2,2,778.0
417993,Vancouver,British Columbia,699 Cardero Street,49.2911939,-123.1307001,Long Term,Apartment,3200.0,1,1,715.0
417993,Vancouver,British Columbia,699 Cardero Street,49.2911939,-123.1307001,Long Term,Apartment,4050.0,2,2,937.0
417998,Vancouver,British Columbia,2233 Allison Road,49.2655362,-123.2419333,Long Term,Apartment,3850.0,2,2,970.0
417998,Vancouver,British Columbia,2233 Allison Road,49.2655362,-123.2419333,Long Term,Apartment,3500.0,2,2,910.0
417998,Vancouver,British Columbia,2233 Allison Road,49.2655362,-123.2419333,Long Term,Apartment,2800.0,1,1,710.0
417997,Vancouver,British Columbia,5603 Balsam Street,49.235517,-123.1616867,Long Term,Apartment,2650.0,1,1,651.0
417997,Vancouver,British Columbia,5603 Balsam Street,49.235517,-123.1616867,Long Term,Apartment,3500.0,2,1,946.0
553946,Vancouver,British Columbia,1450 West Georgia,49.2892792,-123.1293798,Long Term,Apartment,2400.0,1,1,488.0
426855,Vancouver,British Columbia,1225 Cardero Street,49.285157,-123.139153,Long Term,Apartment,2500.0,1,1,579.0
426855,Vancouver,British Columbia,1225 Cardero Street,49.285157,-123.139153,Long Term,Apartment,2300.0,1,1,579.0
489637,Vancouver,British Columbia,5455 Balsam Street,49.2558273,-123.1603421,Long Term,Apartment,5100.0,3,2,1403.0
489637,Vancouver,British Columbia,5455 Balsam Street,49.2558273,-123.1603421,Long Term,Apartment,4075.0,2,2,1095.0
489637,Vancouver,British Columbia,5455 Balsam Street,49.2558273,-123.1603421,Long Term,Apartment,2950.0,1,1,879.0
489637,Vancouver,British Columbia,5455 Balsam Street,49.2558273,-123.1603421,Long Term,Apartment,4050.0,2,2,1066.0
489637,Vancouver,British Columbia,5455 Balsam Street,49.2558273,-123.1603421,Long Term,Apartment,5155.0,3,2,1403.0
547066,Vancouver,British Columbia,1142 Granville St,49.2775424,-123.1250813,Long Term,Apartment,2095.0,0,1,320.0
547066,Vancouver,British Columbia,1142 Granville St,49.2775424,-123.1250813,Long Term,Apartment,2150.0,0,1,320.0
559643,Vancouver,British Columbia,1933 East 41st Avenue,49.23345111225,-123.06679310149,Long Term,Apartment,2950.0,2,1,786.0
559643,Vancouver,British Columbia,1933 East 41st Avenue,49.23345111225,-123.06679310149,Long Term,Apartment,3650.0,2,1,1227.0
527025,Vancouver,British Columbia,1600 L Beach Avenue,49.2844523,-123.142369,Long Term,Apartment,2400.0,1,1,450.0
527025,Vancouver,British Columbia,1600 L Beach Avenue,49.2844523,-123.142369,Long Term,Apartment,2595.0,1,1,553.0
527025,Vancouver,British Columbia,1600 L Beach Avenue,49.2844523,-123.142369,Long Term,Apartment,3800.0,2,1,862.0
527025,Vancouver,British Columbia,1600 L Beach Avenue,49.2844523,-123.142369,Long Term,Apartment,2395.0,1,1,414.0
527025,Vancouver,British Columbia,1600 L Beach Avenue,49.2844523,-123.142369,Long Term,Apartment,3700.0,2,1,817.0
393078,Vancouver,British Columbia,1529 West Pender Street,49.290303,-123.129053,Long Term,Apartment,2771.0,0,1,463.0
393078,Vancouver,British Columbia,1529 West Pender Street,49.290303,-123.129053,Long Term,Apartment,3256.0,1,1,619.0
393078,Vancouver,British Columbia,1529 West Pender Street,49.290303,-123.129053,Long Term,Apartment,4052.0,2,2,921.0
393078,Vancouver,British Columbia,1529 West Pender Street,49.290303,-123.129053,Long Term,Apartment,3370.0,1,1,619.0
393078,Vancouver,British Columbia,1529 West Pender Street,49.290303,-123.129053,Long Term,Apartment,2801.0,0,1,463.0
393078,Vancouver,British Columbia,1529 West Pender Street,49.290303,-123.129053,Long Term,Apartment,4581.0,2,2,921.0
393078,Vancouver,British Columbia,1529 West Pender Street,49.290303,-123.129053,Long Term,Apartment,3242.0,1,1,657.0
393078,Vancouver,British Columbia,1529 West Pender Street,49.290303,-123.129053,Long Term,Apartment,3401.0,1,1,619.0
393078,Vancouver,British Columbia,1529 West Pender Street,49.290303,-123.129053,Long Term,Apartment,3370.0,1,1,595.0
477820,Vancouver,British Columbia,3618-3688 Sawmill Crescent,49.205766,-123.0314416,Long Term,Apartment,2475.0,1,1,586.0
477820,Vancouver,British Columbia,3618-3688 Sawmill Crescent,49.205766,-123.0314416,Long Term,Apartment,3065.0,2,1,981.0
561277,Vancouver,British Columbia,1260 Harwood Street,49.280996,-123.1369248,Long Term,Apartment,2750.0,1,1,465.0
561277,Vancouver,British Columbia,1260 Harwood Street,49.280996,-123.1369248,Long Term,Apartment,2750.0,1,1,462.0
561277,Vancouver,British Columbia,1260 Harwood Street,49.280996,-123.1369248,Long Term,Apartment,3395.0,2,1,620.0
561277,Vancouver,British Columbia,1260 Harwood Street,49.280996,-123.1369248,Long Term,Apartment,2750.0,1,1,456.0
561278,Vancouver,British Columbia,1305 West 12th Avenue,49.2608245,-123.1343292,Long Term,Apartment,2495.0,1,1,450.0
561278,Vancouver,British Columbia,1305 West 12th Avenue,49.2608245,-123.1343292,Long Term,Apartment,3995.0,2,1,885.0
561278,Vancouver,British Columbia,1305 West 12th Avenue,49.2608245,-123.1343292,Long Term,Apartment,2295.0,0,1,500.0
540041,Vancouver,British Columbia,3433 Crowley Drive,49.2372926,-123.0315547,Long Term,Apartment,2900.0,2,1,692.0
417994,Vancouver,British Columbia,1618 W 6th Ave,49.2659489,-123.1412348,Long Term,Apartment,2895.0,1,1,528.0
417994,Vancouver,British Columbia,1618 W 6th Ave,49.2659489,-123.1412348,Long Term,Apartment,4400.0,2,2,837.0
553050,Vancouver,British Columbia,388 Skeena Street,49.2813491,-123.0279644,Long Term,Apartment,1950.0,0,1,393.0
553050,Vancouver,British Columbia,388 Skeena Street,49.2813491,-123.0279644,Long Term,Apartment,2400.0,1,1,595.0
553050,Vancouver,British Columbia,388 Skeena Street,49.2813491,-123.0279644,Long Term,Apartment,2850.0,2,1,795.0
541405,Vancouver,British Columbia,3833 Fraser St.,49.2504181,-123.0904313,Long Term,Apartment,4195.0,3,2,915.0
540025,Vancouver,British Columbia,3528 Vanness Ave,49.2367866,-123.0294028,Long Term,Apartment,2125.0,0,1,424.0
540025,Vancouver,British Columbia,3528 Vanness Ave,49.2367866,-123.0294028,Long Term,Apartment,2050.0,0,1,422.0
540025,Vancouver,British Columbia,3528 Vanness Ave,49.2367866,-123.0294028,Long Term,Apartment,2390.0,1,1,505.0
477833,Vancouver,British Columbia,990 Broughton Street,49.286017,-123.132523,Long Term,Apartment,2820.0,1,1,450.0
477833,Vancouver,British Columbia,990 Broughton Street,49.286017,-123.132523,Long Term,Apartment,2480.0,0,1,410.0
432979,Vancouver,British Columbia,488 West 41st Avenue,49.2332837,-123.1152883,Long Term,Apartment,2900.0,1,1,552.0
541406,Vancouver,British Columbia,2468 Balaclava St.,49.2643378,-123.1736096,Long Term,Apartment,2650.0,0,1,418.0
561276,Vancouver,British Columbia,1251 Jervis Street,49.2823936,-123.1360029,Long Term,Apartment,2895.0,1,1,537.0
561276,Vancouver,British Columbia,1251 Jervis Street,49.2823936,-123.1360029,Long Term,Apartment,2950.0,1,1,541.0
492517,Vancouver,British Columbia,303 Pender,49.2823299,-123.1110262,Long Term,Apartment,3350.0,2,2,986.0
492517,Vancouver,British Columbia,303 Pender,49.2823299,-123.1110262,Long Term,Apartment,2550.0,0,1,445.0
492517,Vancouver,British Columbia,303 Pender,49.2823299,-123.1110262,Long Term,Apartment,2300.0,0,1,458.0
492517,Vancouver,British Columbia,303 Pender,49.2823299,-123.1110262,Long Term,Apartment,2150.0,0,1,486.0
429807,Vancouver,British Columbia,610 Granville Street South,49.2832382,-123.1164635,0.5 year,Condo Unit,3875.0,1,2,1100.0
569118,Vancouver,British Columbia,610 Granville Street South,49.2832711,-123.1164543,1 year,Condo Unit,3495.0,2,1,652.0
569847,Vancouver,British Columbia,1323 Homer Street,49.2740983,-123.1255043,Long Term,Apartment,3300.0,1,1,747.0
360532,Vancouver,British Columbia,1022 Nelson Street,49.2816809,-123.1271847,Long Term,Apartment,3495.0,2,1,691.0
360532,Vancouver,British Columbia,1022 Nelson Street,49.2816809,-123.1271847,Long Term,Apartment,2715.0,1,1,532.0
360532,Vancouver,British Columbia,1022 Nelson Street,49.2816809,-123.1271847,Long Term,Apartment,2425.0,0,1,371.0
360532,Vancouver,British Columbia,1022 Nelson Street,49.2816809,-123.1271847,Long Term,Apartment,4350.0,2,2,1271.0
444218,Vancouver,British Columbia,718 Main Street,49.278095,-123.09955,Long Term,Apartment,2400.0,0,1,452.0
433194,Vancouver,British Columbia,1783 West 14th Avenue,49.2592811,-123.1454395,Long Term,Apartment,2630.0,1,1,432.0
433194,Vancouver,British Columbia,1783 West 14th Avenue,49.2592811,-123.1454395,Long Term,Apartment,4120.0,2,2,824.0
318412,Vancouver,British Columbia,1755 West 14th Avenue,49.2590152,-123.1436818,Long Term,Apartment,2850.0,1,1,618.0
441809,Vancouver,British Columbia,1510 West 13th Ave,49.2597224,-123.1392742,Long Term,Apartment,3150.0,2,1,750.0
410731,Vancouver,British Columbia,2280 Wesbrook Mall,49.2631855,-123.242501,Long Term,Apartment,3650.0,2,2,835.0
513822,Vancouver,British Columbia,1035 Granville Street,49.2789559,-123.1237393,Long Term,Apartment,4200.0,3,1,986.0
567194,Vancouver,British Columbia,4639 West 10th Avenue,49.2642614,-123.2132095,Long Term,Apartment,2700.0,1,1,617.0
567194,Vancouver,British Columbia,4639 West 10th Avenue,49.2642614,-123.2132095,Long Term,Apartment,2100.0,0,1,500.0
529133,Vancouver,British Columbia,1188 West Pender Street,49.2881645,-123.1232641,Long Term,Condo Unit,4680.0,3,2,1070.0
567356,Vancouver,British Columbia,628 West 6th Avenue,49.2655826,-123.1180903,Long Term,Townhouse,4200.0,2,2,1012.0
434561,Vancouver,British Columbia,1450 Chestnut St,49.273293,-123.1456815,Long Term,Apartment,2300.0,1,1,575.0
567439,Vancouver,British Columbia,3551 Foster Avenue,49.2344788,-123.0263692,Long Term,Condo Unit,3200.0,2,2,890.0
450288,Vancouver,British Columbia,1383 Marinaside Crescent,49.271874,-123.1219946,Long Term,Apartment,4200.0,2,2,1102.0
545279,Vancouver,British Columbia,2301 Main Street,49.264088389621,-123.1013634854,Long Term,Apartment,2750.0,2,1,950.0
565400,Vancouver,British Columbia,5976 Tisdall Street,49.2313393,-123.1214703,Long Term,Apartment,5900.0,2,2,1356.0
566094,Vancouver,British Columbia,Downtown,49.2775584,-123.1240854,Long Term,Condo Unit,1550.0,1,1,504.0
543325,Vancouver,British Columbia,333 East 11th Avenue,49.2613849,-123.0974961,Long Term,Apartment,2735.0,1,1,615.0
543325,Vancouver,British Columbia,333 East 11th Avenue,49.2613849,-123.0974961,Long Term,Apartment,2475.0,0,1,417.0
572378,Vancouver,British Columbia,1438 West 7th Avenue,49.2651507,-123.1369755,Long Term,Apartment,2800.0,1,1,783.0
402460,Vancouver,British Columbia,233 Robson Street,49.2785529,-123.1150401,1 year,Condo Unit,2485.0,1,1,450.0
570277,Vancouver,British Columbia,1263 Barclay Street,49.2852596,-123.1297839,Long Term,Apartment,4800.0,2,2,1236.0
572629,Vancouver,British Columbia,1250 Burnaby Street,49.2815883,-123.1355313,Long Term,Condo Unit,3000.0,1,1,550.0
444584,Vancouver,British Columbia,Fairview,49.2654632,-123.1240099,Long Term,Condo Unit,3800.0,2,1,960.0
525253,Vancouver,British Columbia,928 Beatty St,49.2761612,-123.1156941,Long Term,Apartment,2800.0,1,1,508.0
565350,Vancouver,British Columbia,175 14th Street West,49.3277607,-123.154416,Long Term,Apartment,3500.0,2,1,775.0
565350,Vancouver,British Columbia,175 14th Street West,49.3277607,-123.154416,Long Term,Apartment,2675.0,1,1,500.0
565350,Vancouver,British Columbia,175 14th Street West,49.3277607,-123.154416,Long Term,Apartment,3885.0,2,2,777.0
565392,Vancouver,British Columbia,1265 Burnaby St,49.2819456,-123.1353273,Long Term,Apartment,2300.0,1,1,505.0
572234,Vancouver,British Columbia,2726 Alder Street,49.2613028,-123.1311036,Long Term,Condo Unit,2850.0,2,1,935.0
565353,Vancouver,British Columbia,840 Broughton Street,49.2871886,-123.1304345,Long Term,Apartment,3100.0,2,1,835.0
565354,Vancouver,British Columbia,1160 Haro Street,49.2847454,-123.1277563,Long Term,Apartment,2525.0,1,1,639.0
486604,Vancouver,British Columbia,610  Granville Street South,49.2833168,-123.1165231,1 year,Condo Unit,4500.0,2,2,886.0
565401,Vancouver,British Columbia,2191 West 39th Avenue,49.2367247,-123.1579489,Long Term,Apartment,4095.0,2,2,1052.0
369492,Vancouver,British Columbia,1086 Bute Street,49.282917,-123.131402,Long Term,Apartment,1900.0,0,1,380.0
567326,Vancouver,British Columbia,6111-5 Tisdall Street,49.2298508,-123.1221009,Long Term,Apartment,2300.0,1,1,740.0
565398,Vancouver,British Columbia,1905 Robson Street,49.2928511,-123.137128,Long Term,Apartment,2375.0,1,1,500.0
379684,Vancouver,British Columbia,Kitsilano,49.2628094,-123.1854574,Long Term,Condo Unit,2600.0,1,1,
432984,Vancouver,British Columbia,1068 Hornby Street,49.279729,-123.12587,Long Term,Apartment,2700.0,1,1,549.0
297476,Vancouver,British Columbia,75 West 1st Avenue,49.2703832,-123.1056145,Long Term,Apartment,2900.0,1,1,717.0
297476,Vancouver,British Columbia,75 West 1st Avenue,49.2703832,-123.1056145,Long Term,Apartment,4005.0,2,1,947.0
297476,Vancouver,British Columbia,75 West 1st Avenue,49.2703832,-123.1056145,Long Term,Apartment,3700.0,1,1,911.0
571910,Vancouver,British Columbia,161 East 1st Avenue,49.2703602,-123.1012457,Long Term,Condo Unit,2550.0,1,1,465.0
572163,Vancouver,British Columbia,1283 Howe Street,49.2771293,-123.1286393,Long Term,Condo Unit,2850.0,1,1,550.0
569651,Vancouver,British Columbia,1434 Burnaby Street,49.2831082,-123.138195,Long Term,Apartment,2550.0,1,1,619.0
565403,Vancouver,British Columbia,2151 West 39th Avenue,49.2367128,-123.1566637,Long Term,Apartment,4095.0,2,2,1052.0
527188,Vancouver,British Columbia,Gastown,49.2802555,-123.1059825,Long Term,Condo Unit,2500.0,1,1,550.0
337811,Vancouver,British Columbia,557 East Cordova St,49.2823329,-123.092276,Long Term,Condo Unit,2250.0,1,1,550.0
468154,Vancouver,British Columbia,Victoria-Fraserview,49.2202898,-123.065868,Long Term,Basement,3500.0,3,1,1150.0
568763,Vancouver,British Columbia,3568 West 16th Avenue,49.2576175,-123.1839741,Negotiable,Main Floor,3400.0,2,1,
526636,Vancouver,British Columbia,1333 Howe Street,49.2764611,-123.1295442,Negotiable,Condo Unit,6300.0,2,2,750.0
